code,product_name,brands,countries_tags,categories_tags,labels_tags,ingredients_text,energy_100g,energy-from-fat_100g,fat_100g,saturated-fat_100g,unsaturated-fat_100g,monounsaturated-fat_100g,omega-9-fat_100g,polyunsaturated-fat_100g,omega-3-fat_100g,omega-6-fat_100g,trans-fat_100g,carbohydrates_100g,sugars_100g,added-sugars_100g,fiber_100g,soluble-fiber_100g,insoluble-fiber_100g,proteins_100g,serum-proteins_100g,salt_100g,added-salt_100g
8993200666263,Cimory UHT Chocolate Milk,Cimory,en:indonesia,"en:beverages-and-beverages-preparations,en:beverages,en:dairies,en:dairy-drinks,en:milks,en:flavoured-milks,en:homogenized-milks,en:chocolate-milks,en:uht-milks","en:halal,en:fsc,en:fsc-mix","water, _fresh milk_-20%, sugar, _full cream milk powder_, _milk solid_, _skimmed milk power_, cocoa powder-1%, vegetable stabilizer, sodium citrate, vitamin premix, chocolate artifial flavour (contains natural color caramel 1)",384,,2.92,1.67,,,,,,,0,12.5,8.33,5,,,,2.92,,0.0583,
8993200666928,Cimory fresh milk Marie 250ML,Cimory,en:indonesia,"en:dairies,en:milks-liquid-and-powder,en:milks",en:halal,"air, susu sapi segar (20%), susu bubuk full cream, gula, padatan susu, susu skim bubuk, penstabil (nabati, natrium sitrat), remahan biskuit marie 0,1% (mengandung telur, premiks vitamin, perisa sintetik biskuit",334,,2.8,1.6,,,,,,,,11.2,7.2,,,,,2.8,,0.056,
8993200666935,Cimory Squeeze Original,Cimory Squeeze Original,en:indonesia,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,"Water, sugar, full cream powder, skim milk powder, stabilizer (animal vegetable base), Streptococcus thermophilus Lactobacillus delbrueckii subsp. bulgaricus preservative potassium sorbate.",419,,3,2,,,,,,,,17,10,,3,,,3,,0.1875,
8993200667390,,Cimory,en:indonesia,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",en:halal,"KOMPOSISI : Air, gula, susu bubuk full cream, susu skim bubuk, penstabil (hewani, nabati), madu (0,1%), karamel, perisa sintetik madu, kultur Streptococcus thermophilus dan Lactobacillus delbruecki subsp bulgaricus. Mengandung alergen.",293,,2,1.5,,,,,,,,10,8,,,,,3,,0.035,
8993200667406,Cimory Squeeze Yogurt,,en:indonesia,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,418,,2.8571428571429,2.1428571428571,,,,,,,,14.285714285714,11.428571428571,,,,,2.8571428571429,,0.125,
8993200668922,Cimory Blueberry Squeeze Yogurt,Cimory,en:indonesia,,,,470,,3.75,2.5,,,,,,,,17.5,12.5,,2.5,,,2.5,,,
8993200669264,Cimory yogurt bites strawberry lychee,,en:indonesia,,,,418,,2.5,1.5,,,,,,,,18,13,,2,,,3,,0.1375,
8993200669363,Cimory yogurt stick : mango sticky rice,,en:indonesia,,,,471,,3.75,2.5,,,,,,,,17.5,15,,2.5,,,2.5,,0.125,
8993207125008,Fiesta schnitzel,Fiesta,en:indonesia,"en:frozen-foods,en:nuggets","en:halal,en:contains-gluten","Komposisi: Daging Ayam Fillet (49.80%), Air, Tepung Roti (mengandung Gluten, Pewarna Alami Kurkumin Cl. No. 75300, Perisa Alami Paprika Oleoresin, Antioksidan (Askorbil Palmitat, Tokoferol dan Asam Askorbat)), Minyak Nabati, Tepung Batter (mengandung Gluten, Penguat Rasa Mononatrium Glutamat), Garam, Gula, Bawang Putih, Penstabil Natrium Tripolifosfat, Lada Putih Bubuk, Penguat Rasa Mononatrium Glutamat, Lada Hitam Bubuk, Pala Bubuk. Mengandung Alergen, lihat daftar bahan yang dicetak tebal. Dapat mengandung Telur, Susu dan Kacang Tanah.  Ingredients: Chicken Fillet (49.80%), Water, Breadcrumbs (contains Gluten, Natural Coloring Curcumin Cl. No. 75300, Natural Flavor Paprika Oleoresin, Antioxidant (Ascorbyl Palmitate, Tocopherol and Ascorbic Acid)), Vegetable Oil, Batter Flour (contains Gluten, Flavor Enhancer Monosodium Glutamate), Salt, Sugar, Garlic, Stabilizer Sodium Tripolyphosphate, White Pepper Powder, Flavor Enhancer Monosodium Glutamate, Black Pepper Powder, Nutmeg Powder. Containing Allergens, see the list of ingredients in bold.  Can contain Egg, Milk and Peanut.",1046,,14,4.5,,,,,,,,13,0,,,,,19,,0.56,
8993207223131,Original Ready To Go,Fiesta,en:indonesia,,,,754,,12,5,,,,,,,,4,0,,,,,14,,1.95,
8993207223148,Bakso Daging Ayam Keju Ready to Go,Fiesta,en:indonesia,,en:halal,,586,,7,3,,,,,,,,8,0,,,,,14,,1.85,
8993207223162,Bakso Daging Ayam Saus Barbekiu Ready to Go,Fiesta,en:indonesia,,en:halal,,585,,6,2,,,,,,,,10,0,,,,,14,,0.75,
8993207240602,nugget cheesy lover,fiesta,en:indonesia,,,,1050,,13,,,,,,,,,19,3,,,,,13,,0.67,
8993207240633,Chicken Schnitzel,Fiesta,en:indonesia,,,,837,,10,4.5,,,,,,,,15,0,,,,,14,,1.57,
8993207552507,Smoked Chicken Breast,Fiesta,en:indonesia,,,,586,,6,2,,,,,,,,1,,,,,,22,,2.23,
8993296201119,Tepung terigu segitiga biru,,en:indonesia,id:makanan,en:halal,"bapia, pastel, INGREDIENTS Wheat Flour, Iron, Zinc, Vitamin B3, Vitamin B2, Vitamin B1, Folic Acid, Vitamin A, and Vitamin D3. Containing alergen, See bold printed ingredients list NUTRITION FACTS AMOUNT PER 100 g Total Energy 350 kkal Total Fat 1.5 g Saturated Fat 09 Protein 11 g yajian Total Carbohydrate 739 Sugar 09 Salt (sodium) 0 mg Iron Zinc Vitamin B1 6 mg 4 mg 1 mg Vitamin B2 0,42 mg Folic Acid 312 mcg Vitamin A Vitamin B3 65 mcg RE Vitamin D3 23 mg 3 mcg",0,,1.5,0,,,,,,,,73,0,,,,,11,,0,
8993296205001,Segitiga biru,Bogasari,en:indonesia,,en:halal,"GIZI Takaran Saji : 100 g Jumlah Sajian Per Kemasan : 5 JUMLAH PER SAJIAN Energi Total Energi dari Lemak 350 kkal 10 kkal % AKG 1,5 g 10 g 17% 2% Lemak Total Protein Karbohidrat Total 75 g 23% Natrium 0 mg 0% 75% Vitamin B1 Vitamin B2 30% 110% Asam Folat Zot Besi 40% 60% Seng ';Persen AKG berdasarkan kebutuhan energi 2150 kkal.",1464.4,,1.5,,,,,,,,,75,,,,,,10,,,
8993296301116,Bogasari Kunci Biru,Indofood,en:indonesia,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:flours,en:cereal-flours,en:wheat-flours",en:halal,"Tepung Terigu, Zat Besi, Seng, Vitamin B3, Vitamin B2, Vitamin B1, Asam Folat, Vitamin A, dan Vitamin D3 Mengandung alergen, lihat daftar bahan yang dicetak tebal",1464,,1,,,,,,,,60,77,,,,,,9,,0.01,
8993319050137,Grandairy Choco Milk,Freshland,en:indonesia,id:susu-uht,en:halal,"Susu segar (50%), Air, Gula, Susu skim bubuk, Kakao bubuk (0.7%), Penstabil (Nabati dan Fosfat). Perisa sintetik cokelat, Garam. Mengandung alergen, lihat daftar bahan yang dicetak tebal.",15,,0.4,0.2,,,,,,,,2.3,1.9,,0,,,0.6,,10,
8993351120010,Greenfield Yog plain,Greenfields,en:indonesia,,,,488,,3.75,,,,,,,,,17.5,11.7,,3.33,,,3.33,,0.0729,
8993351120102,Yogurt  Blueberry,Greenfields,en:indonesia,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:fermented-dairy-desserts-with-fruits,en:yogurts,en:fruit-yogurts",,,469,,3,2,,,,,,,,20,9,,0,,,3,,0,
8993351120201,Mango Yogurts Greenfields,Mango Yogurts Greenfields,en:indonesia,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:fermented-dairy-desserts-with-fruits,en:yogurts,en:fruit-yogurts,en:mango-yogurts",,"Fresh Milk, Sugar, Water, Slice Mango Fruit (7.0%), Polydextrose, S Vegetable Thickener, Animal Stabiliser, Mango Synthetic Flavor, Vegetable Stabilise (contains antexidant tocopherol and ascorbic acid), Acidity Regulator, Preservative Pa (Lactobacillus delbrueckii subsp. bulgaricus, Streptococcus thermophilus)",502,,3.2,2,,,,,,,,19.2,9.6,,3.2,,,3.2,,0.06,
8993351120416,Strawberry Yogurt Drink,Greenfields,en:indonesia,,en:halal,,418,,2.63157894736842,2.63157894736842,,,,,,,,16.3157894736842,14.2105263157895,,1.57894736842105,,,2.63157894736842,,,
8993351120454,Greenfields Yogurt Drink Peach,Greenfields,en:indonesia,,,,318,,2.4,1.2,,,,,,,,12.4,10.8,,1.2,,,2,,,
8993351120485,Yogurt Drink Original,Greenfields,en:indonesia,,en:halal,,753,,5,3,,,,,,,,29,25,,4,,,5,,,
8993351121307,GreenFields Full Cream Milk,Greenfields,en:indonesia,"en:dairies,en:milks,en:whole-milks","en:halal,en:dairy","100% Susu Sapi Segar  Mengandung alergen, lihat daftar bahan yang dicetak tebo.",268,134,3.6,2.4,,,,,,,,4.8,4.8,,0,,,3.2,,0.088,
8993351122427,Greenfield uht extra vanila,Greenfield,en:indonesia,en:dairies,,"Susu Segar (51%), Air, Gula, Susu Skim Bubuk Penstabil (Nabati, Fosfat), Pengemulsi Nabati, Ekstrak Kamomil (0,1%), Perisa Sintetik, Garam, Premiks Vitamin",272,,2,1.5,,,,,,,,9,9,,0,,,2.5,,0.0688,
8993351122946,Greenfields Chocolate UHT Milk,Greenfields Indonesia,en:indonesia,"en:dairies,en:milks,en:homogenized-milks,en:uht-milks,en:uht-milk-fortified-with-vitamins","en:fsc,en:fsc-mix","_Fresh milk_-51%, water, sugar, _skimmed milk powder_, cocoa powder-0.7%, stabilizer ( vegetable, phosphate), vegetable emulfsifier, synthetic flavor, salt, vitamin premix.",319,,1.9,1.43,,,,,,,0,11.4,9.52,,,,,2.86,,0.0286,
8993351123172,Ricotta Cheese,Greenfield,en:indonesia,,,,836,,18,,,,,,,,,4,,,,,,8,,,
8993351124025,green fields full cream,Greenfields,en:indonesia,,en:halal,,279,,3.81,2.38,,,,,,,,4.76,4.76,,,,,2.86,,0.0833,
8993351124100,Greenfield chocomalt milk,Greenfield,en:indonesia,,,,795,,7,,,,,,,,,12,10,,,,,4.5,,,
8993351128306,Green Fields Low Fat,Greenfield,en:indonesia,,,,184,,1.2,0.8,,,,,,,,4.8,4.8,,,,,3.6,,0.095,
8993351129334,Low Fat Caffe Latte,Greenfields,en:indonesia,,,,272,,1,0.5,,,,,,,,11,10.5,,,,,3,,0.075,
8993351129723,Low Fat Milk,Greenfields,en:indonesia,,,,168,,1.25,,,,,,,,,4.5,4.5,,,,,3,,0.0875,
8993351129914,Fresh Whole Milk,Greenfields,en:indonesia,"en:dairies,en:milks-liquid-and-powder,en:milks",,,544,,7,4,,,,,,,,9,9,,,,,6,,1,
8993351129938,Greenfields Fresh Milk,Greenfields,en:indonesia,"en:dairies,en:milks-liquid-and-powder,en:milks,en:whole-milks",,,272,,3.5,2,,,,,,,0,4.5,4.5,,0,,,3,,0.035,
8993351160757,Real Good Susu UHT Sereal Cokelat,So Good,en:indonesia,"en:dairies,en:milks,en:homogenized-milks,en:uht-milks",en:halal,RH-14,418,,2.5,1.5,,,,,,,,17,13,,,,,3,,0.055,
8993351174341,Belgian Choco Milk,Greenfields,en:indonesia,,,,334,,3,2,,,,,,,0,10,9.5,,0,,,3,,0.0813,
8993371100115,Jahe Wangi,Intra,"en:indonesia,en:netherlands","en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:beverage-preparations,en:teas,en:instant-beverages","en:halal,en:iso-22000,en:haccp","cane sugar, ginger juice (16.6%), salt",293,,0,0,,,,,,,,17,15,,0,,,0,,0.1125,
8993406102503,Cream Cheese,Yummy,en:indonesia,,,,557,,8.33,8.33,,,,,,,,3.33,,,0,,,10,,0.333,
8993406801048,Yummy Yog Greek ori,Yummy,en:indonesia,,en:halal,,586,,4,0.938,,,,,,,,17,8,,,,,7.5,,0.0609,
8993406805008,Yummy Yog nat plain,Yummy,en:indonesia,,,,366,,3.75,,,,,,,,,7.5,,,,,,5,,,
8993406811252,Yoghurt,,en:indonesia,,,,235,,0,0,,,,,,,,6.25,6.25,,,,,5,,0.109375,
8993406815007,Yummy Yog nat skim,Yummy,en:indonesia,,,,235,,0,,,,,,,,,8.75,6.25,,,,,5,,0.109,
8993408011223,Bihun Vermicelli,Superindo 365,en:indonesia,,,,1610,,0.8,0,,,,,,,,91.2,0,,,,,1.6,,0.08,
8993408017775,Tuna Chunk in brine,super indo,en:indonesia,,,,418,,1,,,,,,,,,2,,,,,,22,,1,
8993408020140,Rangginang Matang,Indoculinaire,"en:indonesia,en:italy","en:snacks,en:salty-snacks,en:appetizers,en:biscuits-and-crackers,en:crackers-appetizers,en:rice-crackers",en:halal,"Beras Ketan, Minyak Nabati, Garam, Terasi Sticky Rice, Vegetable Oil, Salt, Shrimp Paste",450,,15,,,,,,,,,71,,,,,,8,,,
8993408027538,Makaroni,Superindo 365,en:indonesia,,,,2090,,22.5,,,,,,,,,62.5,5,,,,,10,,1.12,
8993492101046,French fries,,en:indonesia,,,,628,,3,2,,,,,,,,27,,,,,,3,,0.025,
8993492101060,Crinkle Fries,Golden Farm,en:indonesia,,,,544,,3.5,,,,,,,,0,22,0,,,,,3,,0.0375,
8993492101602,Mantou Plain,Edo,en:indonesia,,,,1150,,2.5,0,,,,,,,,52.5,2.5,,,,,12.5,,0.125,
8993492102364,Peanut Butter Creamy,Noccio,en:indonesia,,,,2510,,45,7.5,,,,,,,,30,15,,15,,,20,,0.812,
8993492102371,Peanut Butter Creamy,Noccio,en:indonesia,,,,2510,,45,7.5,,,,,,,,30,15,,15,,,20,,0.812,
8993492102395,Peanut Butter,Noccio,en:indonesia,,en:halal,,2510,,45,7.5,,,,,,,0,30,10,,15,,,20,,0.812,
8993492102463,Edamame Original,Golden Farm,en:indonesia,,,,511,,5.56,1.11,,,,,,,,8.89,1.11,,10,,,7.78,,,
8993496001076,Sania,Sania,en:indonesia,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:vegetable-fats,en:vegetable-oils,en:palm-oils,en:oil",en:halal,"Minyak sawit, vitamin A (mengandung antioksidan tokoferol)",335,,9,4,,,,,,,,0,0,,,,,0,,0,
8994016001026,Alfamart popcorn karamel,,en:indonesia,"en:snacks,en:popcorn",,RH - 30,544,,7,4,,,,,,,,17,,,0.022,,,0,,0.045,
8994036521337,Lapchiong,Aroma,en:indonesia,,,,753,,11,4.5,,,,,,,,1,,,,,,19,,2.27,
8994046010104,Myroti gandum,Yamazaki,en:indonesia,,,,1112,,1.89873417721519,,,,,,,,,48.1012658227848,5.06329113924051,,6.32911392405063,,,8.86075949367089,,,
8994046020080,Sandwich Funwari Coklat & Kacang,Yamazaki MyRoti,en:indonesia,,en:halal,,1240,,8.79,4.4,,,,,,,,47.3,8.79,,,,,7.69,,2.53,
8994046070108,Roti Ogura (Kacang Merah),Yamazaki MYROTI,en:indonesia,,en:halal,,1370,,13.4,5.97,,,,,,,,44.8,23.9,,,,,7.46,,2.09,
8994096222427,sumpia udang,Indomaret,en:indonesia,,,,2010,,20,20,,,,,,,,60,,,0,,,12,,1.7,
8994096223783,Selai Nanas - Indomaret,,en:indonesia,,,,1255,,,,,,,,,,,70,60,,,,,,,,
8994096223905,Selected Roasted Almond,Indomaret,en:indonesia,,en:halal,,2789,,55.5555555555556,3.7037037037037,,,,,,,,11.1111111111111,,,11.1111111111111,,,29.6296296296296,,,
8994122161416,Coconut Water ORI,Cocomas,en:indonesia,,,,88.8,,0,,,,,,,,,4.85,3.03,,,,,0.303,,0.136,
8994130899691,Chicken Nugget Crunchy,Bellfoods,en:indonesia,,,,1210,,19,7,,,,,,,,15,,,4,,,15,,1.15,
8994171101104,White koffie,,en:indonesia,,,,42,,20,2,,,,,,,,12,0,,2,,,35,,0.3,
8994171101296,White Koffie,Luwak,"en:france,en:indonesia","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:hot-beverages,en:coffees,en:unsweetened-beverages","en:halal,en:top-brand-2014","Krimer [Glucose Syrup, Vegetable Oil, Sodium Caseinate (contain milk protein), Emulsifier, Stabilizer, Anti-caking agent, colour], sugar & low acid coffee",377,,2,2,,,,,,,,12,12,,1,,,1,,0.35,
8994171101968,tarik malaka untuk,luwak white koffie tarik malaka,en:indonesia,en:minuman,en:luwak,White Koffie,502,,4,3.5,,,,,,,,20,11,,4,,,2,,63.5,
8994251001867,Banoffee,Nissin,en:indonesia,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits-and-crackers,en:biscuits,en:wafers",en:halal,"Wheat Flour (36%), Sugar, Shortening (contains Antioxidant Ascorbyl Palmitate and Tocopherol), Non Dairy Creamer (Contains milk, Natural Colorant Beta-Carotene (synthetic) CI No. 40800), Tapioca Flour, Maltodextrine, Milk Powder, Dextrose, Emulsifiers (Soy Lecithin, Calcium Carbonate), Leavening Agent (Sodium Bicarbonate, Ammonium Bicarbonate), Synthetic Flavour (Contain Natural Colorant Caramel I), Banana Powder (0.06%), Coffee Powder (0.01%). PERINGATAN ALERGEN : Mengandung alergen, lihat bahan yang dicetak tebal, dapat mengandung kacang dan telur. ALLERGEN WARNING: Contains allergen, please see the bold ingredients. May contain peanut and egg.",2010,,20,12,,,,,,,,68,28,,,,,4,,0.38,
8994391135439,Potato chips,Tricks,en:indonesia,,,,377,,3.5,1.5,,,,,,,,13,3,,1,,,1,,,
8994391135682,,TAYS baker,en:indonesia,,,,,,0,1.5,,,,,,,,13,3,,1,,,1,,0.2032,
8994391136153,Tricks Baked Crisps - TAY'S Bakers,,en:indonesia,,,,2092,,20.8333333333333,8.33333333333333,,,,,,,,66.6666666666667,16.6666666666667,,8.33333333333333,,,8.33333333333333,,,
8994391136450,Tricks - Baked crisps,Tays Baker,en:indonesia,,,,1953,,23.3333333333333,10,,,,,,,,66.6666666666667,20,,6.66666666666667,,,6.66666666666667,,,
8994420203139,Sardines,Nova,en:indonesia,,,,1590,,34,18,,,,,,,,,,,,,,18,,,
8994426103099,Jagung Gepeng Pedas,Syafrida,en:indonesia,,,,1840,,21,9,,,,,,,,58,24,,4,,,6,,1.38,
8994448670135,Mie Atjeh Rebus,Cita Rasa Aceh,en:indonesia,,,,1530,,17.1,6.5,,,,,,,,43.9,5.69,,,,,10.6,,3.37,
8994449700046,Tumeric Sagoo Noodle,Sagolicious,en:indonesia,,,,380,,0,,,,,,,,,22.7,,,,,,0,,,
8994452220005,Beef Chips Pepper,Bali Forages,en:indonesia,,,,1550,,4.29,2.86,,,,,,,,11.4,2.86,,,,,68.6,,6.14,
8994452220012,Beef Chips - Chilli,Bali Forages,en:indonesia,,en:halal,,1550,,8.57,4.29,,,,,,,,8.57,2.86,,,,,65.7,,4.57,
8994452220067,Beef Jerky Chilli,Bali Forages,en:indonesia,,,,1420,,3,2,,,,,,,,12,2,,,,,68,,4.45,
8994452220074,Beef Jerky Classic Pepper,Bali Forafes,en:indonesia,,,,1510,,4,2,,,,,,,,10,2,,,,,70,,4.65,
8994453280374,Evowhey (Evosorption) Strawberry Milk,Evolene,en:indonesia,,,,1690,,3.23,,,,,,,,,12.9,3.23,,,,,80.6,,0.395,
8994455200042,Minuman Fermentasi Buah Nanas,Promic,en:indonesia,id:minuman-fermentasi-buah-nanas,en:halal,"Air, Buah Nanas (20%)",0,,0,0,,,,,,,,0,0,,0,,,0,,0,
8994457400013,Peanut Butter Powder,Leanlab,en:indonesia,,,,1610,,7.69,,,,,,,,,30.8,23.1,,,,,46.2,,1.63,
8994548105117,Sugarfree Sweetlets,FRESH'N FREE,en:indonesia,,,,1569,,,,,,,,,,,100,,,,,,,,,
8994755040065,Stickos,,en:indonesia,,,,1943,,17.8571428571429,,,,,,,,,39.2857142857143,39.2857142857143,,,,,,,6.69642857142857,
8994834002243,Suky ayam kecap,suki,en:indonesia,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:pastas,en:noodles",,,1950,,20,10,,,,,,,0,66.7,0,,0,,,6.67,,3.5,
8994907001302,Sambal Terasi,ABC,en:indonesia,,,,1040,,8.33,2.78,,,,,,,,38.9,27.8,,,,,5.56,,5.83,
8994907002316,,ABC,en:indonesia,,,,565,,0,0,,,,,,,,33.6,20.2,,,,,0,,5.38,
8994963002824,Noodles Chicken,Indomie,"en:france,en:indonesia,en:poland","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles,en:instant-noodle-soups",,"Noodles 94% [WHEAT flour, refined palm oil (refined palm oil, antioxidant E319), salt, acidity regulators (E452, E501, E500), thickener: E412, colour: E101] Seasoning Powder 5,6% [Salt, flavour enhancers (E621, E631, E627), sugar, flavouring (contains _soybean_, _celery_), white pepper, garlic, anticaking agent: E551, ginger], Chili Powder 0,4%.",1945,,17.5,15.4,,,,,,,,64.1,4,,,,,11,,4.6,
8994963003791,Indomie noodles mi goreng rendang,,en:indonesia,,,,1586,,16,7,,,,,,,,50,5,,,,,8,,5,
8994963003876,Indomie Mi Goreng Fried Noodles,Indomie,en:indonesia,,,,1920,,21.1764705882353,,,,,,,,,58.8235294117647,5.88235294117647,,,,,9.41176470588235,,,
8994985000006,POKKA Green Tea,POKKA,en:indonesia,,,,100,,,,,,,,,,,6,,,,,,,,0.08,
8995077602214,Double rabbit,,en:indonesia,,,,2008,,24,10,,,,,,,,60,4,,12,,,12,,2.1,
8995077602696,DK Sukro Oven rasa bawang,Dua Kelinci,en:indonesia,,en:halal,RH 30,2180,,28,,,,,,,,,48,12,,8,,,20,,0.8,
8995077604515,Sukro Kacang Bersalut (Fried Coated Peanut),Dua Kelinci,en:indonesia,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:nuts-and-their-products,en:nuts,id:kacang",,"Tapioka, Kacang tanah, Minyak sawit (mengandung antioksidan TBHQ (E319)), Ekstrak bawang putih, Garam, Bumbu (penguat rasa [Mononatrium Glutamat (E621), Dinatrium Inosinat (E631), Dinatrium Guanilat (E627)], Rempah-Rempah, Pemanis Buatan Asesulfam-K (E950), Gula, Bawang Merah, Pemanis Buatan Aspartam (E951).",1970,,23.5,5.88,,,,,,,,64.7,5.88,,,,,5.88,,1.69,
8995102704265,Chicken Wings Korean Buldak,Mama Suka,en:indonesia,,,,805,,10,3.46,,,,,,,,2.31,0,,,,,24.6,,2.08,
8995102705101,Soybean Oil Mama Suka,Mama Suka,en:indonesia,,,,544,,14,5,,,,,,,,,,,,,,,,,
8995102707198,Spicy Arrabbiata Pasta Sauce,Mama suka,en:indonesia,,,,359,,0,,,,,,,,,18.6,,,,,,2.86,,2.14,
8995102707259,Hot Lava Volcano,Delisaos,en:indonesia,,,,930,,,,,,,,,,,44.4444444444444,44.4444444444444,,,,,,,,
8995102707549,,MamaSuka,en:indonesia,en:makanan,,"SOHUN: Sohun Jagung. SAUS: Air Gula (mengandung pengawet Sulfit), Sirup Jagung Tinggi Fruktosa, Hidrolisat Protein Nabati (mengandung kedelai), Bumbu, Bawang Putih, Bawang Bombai, Penguat Rasa (Mononatrium Glutamat, Dinatrium Inosinat, Dinatrium Guanilat), Pewarna Alami Karamel III Amonia Proses, Pengental Gom Xanthan, Pengawet Kalium Sorbat. Mengandung alergen, lihat daftar bahan yang dicetak tebal. SAYURAN KERING: Wortel (0,95%), Daun Bawang (0,41%). Minyak Wijen (4,05%).",1674,,3.5,0.5,,,,,,,,89,6,,0,,,2,,1.38,
8995108509383,Van Landa Red Chili Pepper,Van Landa,en:indonesia,,,,575,,10,,,,,,,,,11.25,,,,,,1.25,,,
8995108509567,,,en:indonesia,,,"Biji Bunga Matahari (88.45%),Garam Rempah-rempah, Perisa Sintetik Susu, Susu Bubuk (0.04%) 12 kkal Ingredients: Sunflower Seeds (88.45%),Salt, Spices, Milk Synthetic Flavor, Milk Powder (0.04%) /DV 5% 0% 0% 3% 0% 0% Kod",2780,,50,0,,,,,,,,16.7,0,,0,,,33.3,,5,
8995182400033,Narmada,,en:indonesia,,,,0,,0,0,,,,,,,,0,0,,0,,,0,,0,
8995227502814,Cap panda selasih 310ml,,en:indonesia,"en:beverages-and-beverages-preparations,en:beverages",,"WATER, SUGAR, CINCAU (8.17%), BASIL SEEDS (8.06%), ONCAU LEAF (0.5%), CHRYSANTHEMUM INDICUM L, NATURAL LICORICE FLAVOUR, NATURAL CLASSI CARAMEL COLOUR",0.0155,,0,0,,,,,,,,8.06,8.06,,0,,,0,,0.00806,
8995229800321,Chicken Nugget,Belfoods,en:indonesia,,,,1046,,12,5,,,,,,,,21,0,,,,,15,,1.7,
8995229801632,French Fries,Belfood,en:indonesia,,,,837,,7,,,,,,,,,31,,,,,,3,,0.55,
8995229804114,Smoked Chicken Sausage,Royal,en:indonesia,,,,524,,2.78,2.78,,,,,,,,5.56,0,,,,,18.1,,2.33,
8995555215318,Sosis Sapi Serbaguna,Kimbo,en:indonesia,,,,977,,18.3,8.33,,,,,,,,3.33,0,,,,,16.7,,1.67,
89958087,Noir dégustation fleur de sel,J.D.Gross,en:indonesia,,,,2389,,39.2000007629395,23.6000003814697,,,,,,,,46.5,42.5,,,,,4.90000009536743,,,
8995899110188,KOBE Serbaguna Spesial,,en:indonesia,,,,251,,0,0,,,,,,,,13,0,,1,,,2,,0.45,
8995899190111,Tepung Roti,Kobe,en:indonesia,,,,1510,,2,0,,,,,,,,82,0,,2,,,8,,4.25,
8995899213087,Makaroni Krispi level 0 - Bon Cabe,,en:indonesia,,,,1953,,13.3333333333333,,,,,,,,,66.6666666666667,,,13.3333333333333,,,6.66666666666667,,,
8995899214244,Boncabe Makaroni Krispi Level 10,Kobe,en:indonesia,"en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps",en:halal,"_Makaroni_ (91%), Bumbu Pedas Level 10 (Maltodekstrin, Garam, Penguat rasa (mengandung Mononatrium Glutamat, Dinatrium 5'-Inosinat, Dinatrium 5'-Guanilat), Cabai Bubuk, Gula Kastor, Bawang Putih Bubuk, Bawang Bombai Bubuk), Minyak Nabati",1880,,17.5,7.5,,,,,,,0,65,5,,,,,10,,2.62,
8995899215159,Bon Cabe sambal tabur: Level 50 MAX END,Pt. Kobe Boga Utama,en:indonesia,id:cabai,,"Cabai Kering (54.42%), Garam, Bawang Merah Goreng, Ekstrak Cabai (5.3%), Penguat Rasa (Mononatrium L'- Glutamat), Minyak Nabati, Perisa Alami, Penguat Rasa (Oinatrium 5'-nosinat, Dinatrium 5' Guanilat).",21,,0,0,,,,,,,,1,0,,0,,,0,,0,
8995899430514,Gewürzpaste BAMI GORENG,BALI KITCHEN,en:indonesia,,,,1167,,5.59999990463257,1,,,,,,,,52,31,,,,,1.70000004768372,,,
8995899585184,Nouille Mie goreng,Bali kitchen,en:indonesia,,,,644,,2.09999990463257,0.699999988079071,,,,,,,,28,2.90000009536743,,,,,4.40000009536743,,,
8995952004027,Creamy peanut butter,,en:indonesia,,,,2623,,49.5,14.9,,,,,,,,19.8,6.6,,,,,26.4,,0.43,
